efficiency_mode,hours_cap,gain_pct,A_mult,dGHH_pct,CE_pct,dY_pct,Y0,Y1,C0_per_worker,C1_per_worker,hours0_per_worker,hours1_per_worker,informality_pct,max_kkt_violation,resource_residual
bilateral,36,5.0,1.05,2.055831561689931,1.6104013899904461,-3.379834057720199,4.184726136567193,4.043289337381176,7.092756163673208,6.853027152633271,38.22434720369175,35.0302357962942,40.38239021337316,1.8323016715005025e-16,0.0
bilateral,36,5.1000000000000005,1.051,2.1839295555341427,1.710744818501745,-3.2797271943725503,4.184726136567193,4.047478535456182,7.092756163673208,6.8601276235101585,38.22434720369175,35.030071487378926,40.360838291164995,1.078022220102337e-15,0.0
bilateral,36,5.2,1.052,2.312014964797109,1.8110783890910687,-3.179629664968886,4.184726136567193,4.051667342931196,7.092756163673208,6.867227430429169,38.22434720369175,35.029907524823386,40.3393317999544,2.0426368929626904e-16,0.0
bilateral,36,5.300000000000001,1.053,2.440087821951579,1.9114021271954038,-3.079541445621814,4.184726136567193,4.055855760805837,7.092756163673208,6.874326575095725,38.22434720369175,35.02974390766229,40.31787061312801,1.5665637190243054e-15,0.0
bilateral,36,5.4,1.054,2.5681481593889663,2.011716058188023,-2.97946251250234,4.184726136567193,4.060043790077286,7.092756163673208,6.881425059211039,38.22434720369175,35.02958063493338,40.29645460446902,1.6425662913155392e-16,0.0
bilateral,36,5.5,1.055,2.696196009419634,2.1120202073787135,-2.8793928418398007,4.184726136567193,4.064231431740278,7.092756163673208,6.888522884472131,38.22434720369175,35.02941770567741,40.27508364815604,1.2201611249151867e-15,0.0
bilateral,36,5.6000000000000005,1.056,2.8242314042723713,2.212314600013358,-2.779332409922042,4.184726136567193,4.068418686787102,7.092756163673208,6.895620052571802,38.22434720369175,35.029255118938146,40.253757618762116,6.095384613713506e-16,0.0
bilateral,36,5.7,1.057,2.952254376094836,2.3125992612742885,-2.679281193095351,4.184726136567193,4.072605556207602,7.092756163673208,6.902716565198652,38.22434720369175,35.02909287376234,40.232476391253364,7.316196259932184e-16,0.0
bilateral,36,5.800000000000001,1.058,3.080264956953767,2.4128742162804513,-2.579239167764169,4.184726136567193,4.076792040989187,7.092756163673208,6.909812424037096,38.22434720369175,35.02893096919975,40.21123984098805,9.492190020110591e-16,0.0
bilateral,36,5.9,1.059,3.208263178834534,2.5131394900870516,-2.479206310391424,4.184726136567193,4.08097814211682,7.092756163673208,6.91690763076733,38.22434720369175,35.028769404303084,40.19004784371536,1.0321604682062002e-16,0.0
bilateral,36,6.0,1.06,3.336249073641538,2.6133951076858715,-2.3791825974983194,4.184726136567193,4.085163860573022,7.092756163673208,6.9240021870653665,38.22434720369175,35.02860817812807,40.16890027557422,5.273559366969494e-16,0.0
bilateral,36,6.1000000000000005,1.061,3.464222673198434,2.71364109400544,-2.2791680056641894,4.184726136567193,4.089349197337886,7.092756163673208,6.93109609460303,38.22434720369175,35.02844728973335,40.14779701309234,1.0613255066460603e-15,0.0
bilateral,36,6.2,1.062,3.592184009247845,2.8138774739108126,-2.1791625115266666,4.184726136567193,4.093534153389062,7.092756163673208,6.938189355047952,38.22434720369175,35.02828673818056,40.1267379331849,1.936168239624614e-15,0.0
bilateral,36,6.300000000000001,1.063,3.7201331134514746,2.9141042722036548,-2.0791660917816257,4.184726136567193,4.097718729701764,7.092756163673208,6.945281970063571,38.22434720369175,35.02812652253426,40.10572291315355,1.4744065343630375e-15,0.0
bilateral,36,6.4,1.064,3.8480700173905813,3.014321513622622,-1.9791787231829616,4.184726136567193,4.101902927248778,7.092756163673208,6.952373941309156,38.22434720369175,35.02796664186193,40.08475183068524,8.526165884426007e-16,0.0
bilateral,36,6.5,1.065,3.975994752565426,3.114529222842917,-1.879200382542745,4.184726136567193,4.106086747000456,7.092756163673208,6.959465270439783,38.22434720369175,35.02780709523404,40.06382456385109,2.3201926491189795e-16,0.0
bilateral,36,6.6000000000000005,1.066,4.103907350396035,3.2147274244768944,-1.7792310467310113,4.184726136567193,4.110270189924722,7.092756163673208,6.966555959106366,38.22434720369175,35.02764788172391,40.042940991105304,1.035846755592651e-15,0.0
bilateral,36,6.7,1.067,4.2318078422215475,3.314916143073545,-1.6792706926759715,4.184726136567193,4.114453256987068,7.092756163673208,6.97364600895563,38.22434720369175,35.027489000407805,40.02210099128396,2.3359135806200193e-15,0.0
bilateral,36,6.800000000000001,1.068,4.359696259301024,3.415095403119136,-1.5793192973636128,4.184726136567193,4.118635949150568,7.092756163673208,6.980735421630146,38.22434720369175,35.0273304503649,40.001304443604006,1.9362766598418624e-15,0.0
bilateral,36,6.9,1.069,4.487572632812882,3.515265229036758,-1.4793768378380312,4.184726136567193,4.122818267375863,7.092756163673208,6.9878241987683065,38.22434720369175,35.027172230677266,39.98055122766208,2.1532255145562118e-16,0.0
bilateral,36,7.0,1.07,4.615436993855461,3.6154256451867774,-1.3794432912010213,4.184726136567193,4.127000212621181,7.092756163673208,6.99491234200435,38.22434720369175,35.02701434042984,39.95984122343337,1.942890293094024e-16,0.0
bilateral,36,7.1000000000000005,1.071,4.743289373446821,3.715576675866676,-1.279518634612331,4.184726136567193,4.1311817858423225,7.092756163673208,7.001999852968353,38.22434720369175,35.02685677871044,39.93917431127058,1.9765005604410746e-16,0.0
bilateral,36,7.2,1.072,4.87112980252506,3.815718345311297,-1.179602845289418,4.184726136567193,4.135362987992676,7.092756163673208,7.009086733286243,38.22434720369175,35.02669954460976,39.918550371902676,1.8307295783503985e-15,0.0
bilateral,36,7.300000000000001,1.073,4.998958311947929,3.915850677692545,-1.0796959005075824,4.184726136567193,4.139543820023207,7.092756163673208,7.016172984579782,38.22434720369175,35.026542637221375,39.89796928643392,4.585090987441198e-16,0.0
bilateral,36,7.4,1.074,5.126774932493749,4.015973697120103,-0.979797777599567,4.184726136567193,4.143724282882479,7.092756163673208,7.023258608466608,38.22434720369175,35.02638605564167,39.877430936342684,1.908466874117609e-15,0.0
bilateral,36,7.5,1.075,5.254579694860666,4.116087427640855,-0.8799084539559132,4.184726136567193,4.147904377516635,7.092756163673208,7.030343606560201,38.22434720369175,35.026229798969915,39.8569352034803,5.462210544981971e-16,0.0
bilateral,36,7.6000000000000005,1.076,5.382372629667268,4.21619189323936,-0.7800279070246052,4.184726136567193,4.152084104869416,7.092756163673208,7.0374279804699125,38.22434720369175,35.026073866308174,39.83648197007005,6.039548201830502e-16,0.0
bilateral,36,7.7,1.077,5.510153767452259,4.316287117837603,-0.6801561143113144,4.184726136567193,4.156263465882147,7.092756163673208,7.044511731800947,38.22434720369175,35.025918256761386,39.81607111870598,8.326672684688674e-16,0.0
bilateral,36,7.800000000000001,1.078,5.637923138675085,4.416373125295484,-0.5802930533789663,4.184726136567193,4.160442461493759,7.092756163673208,7.051594862154394,38.22434720369175,35.02576296943725,39.79570253235179,1.3511327473514356e-15,0.0
bilateral,36,7.9,1.079,5.765680773715489,4.5164499394104665,-0.4804387018480183,4.184726136567193,4.1646210926407745,7.092756163673208,7.058677373127207,38.22434720369175,35.025608003446344,39.775376094339805,1.2223295292601577e-15,0.0
bilateral,36,8.0,1.08,5.893426702874125,4.616517583918065,-0.38059303739607087,4.184726136567193,4.168799360257324,7.092756163673208,7.0657592663122335,38.22434720369175,35.02545335790199,39.75509168836976,8.848173929654202e-16,0.0
